t,ustar
15898.5,0.4700559319232889
15899.0,0.4700507328731756
15899.5,0.4700453316472062
15900.0,0.4700397507792103
15900.5,0.4700339529029484
15901.0,0.47002799033797843
15901.5,0.4700218654569401
15902.0,0.47001559564036416
15902.5,0.4700091592093539
15903.0,0.4700025931457659
15903.5,0.4699959069791803
15904.0,0.46998911935500526
15904.5,0.4699822265560131
15905.0,0.46997523989918233
15905.5,0.4699681738336334
15906.0,0.46996102888266594
15906.5,0.46995382895336846
15907.0,0.46994659467754607
15907.5,0.4699393217563321
15908.0,0.46993200342272945
15908.5,0.46992464314740007
15909.0,0.46991733642114447
15909.5,0.46991000305506064
15910.0,0.4699026739772577
15910.5,0.469895329907596
15911.0,0.4698880261379254
15911.5,0.46988076604336815
15912.0,0.46987352205014454
15912.5,0.46986629187053947
15913.0,0.4698591117367381
15913.5,0.46985199087100077
15914.0,0.46984491956225394
15914.5,0.4698378768056059
15915.0,0.46983088009874807
15915.5,0.46982393203491435
15916.0,0.46981702483673443
15916.5,0.46981016804672704
15917.0,0.469803345596926
15917.5,0.4697966030166716
15918.0,0.4697898922697821
15918.5,0.4697832191939185
15919.0,0.46977659946664957
15919.5,0.4697700124085356
15920.0,0.46976348624534725
15920.5,0.4697569693842022
15921.0,0.46975050554513675
15921.5,0.46974406334995306
15922.0,0.4697376523631107
15922.5,0.4697312739840814
15923.0,0.46972490133484907
15923.5,0.46971853726842994
15924.0,0.46971218935992454
15924.5,0.4697058447151865
15925.0,0.4696995176745413
15925.5,0.4696931811072706
15926.0,0.46968684369064
15926.5,0.469680519587607
15927.0,0.4696741866000515
15927.5,0.46966783802370776
15928.0,0.46966149389381967
15928.5,0.4696551325679955
15929.0,0.46964877901077545
15929.5,0.4696424188829345
15930.0,0.46963603007253996
15930.5,0.46962963031365534
15931.0,0.469623197292492
15931.5,0.46961677409987923
15932.0,0.46961035170342624
15932.5,0.4696039225413341
15933.0,0.469597482655088
15933.5,0.4695910322154991
15934.0,0.46958454571252345
15934.5,0.4695780627554062
15935.0,0.4695715461543032
15935.5,0.46956504490461404
15936.0,0.46955853324485625
15936.5,0.4695520107615223
15937.0,0.46954547081996256
15937.5,0.4695389286696246
15938.0,0.4695323928273494
15938.5,0.4695258289219369
15939.0,0.4695192541602029
15939.5,0.4695126730209203
15940.0,0.46950607106130227
15940.5,0.4694994610571219
15941.0,0.46949285529975354
15941.5,0.4694862393385234
15942.0,0.46947960889759777
15942.5,0.4694729688988389
15943.0,0.4694663429381382
15943.5,0.46945971205748044
15944.0,0.4694530796454433
15944.5,0.469446442841768
15945.0,0.46943980665219726
15945.5,0.4694331704568102
15946.0,0.46942656809273386
15946.5,0.46941995073114784
15947.0,0.4694133568455035
15947.5,0.46940677020139626
15948.0,0.46940023280934484
15948.5,0.4693937462636454
15949.0,0.4693872606641556
15949.5,0.4693808283758534
15950.0,0.4693744653007224
15950.5,0.46936816421381006
15951.0,0.4693618934704077
15951.5,0.4693557258358117
15952.0,0.4693496350004644
15952.5,0.4693436493695335
15953.0,0.4693377362915026
15953.5,0.469331916862519
15954.0,0.4693262312405811
15954.5,0.4693206594482269
15955.0,0.4693151855060472
15955.5,0.46930982809161026
15956.0,0.4693046472770647
15956.5,0.4692995780267374
15957.0,0.4692946554184109
15957.5,0.46928988450240217
15958.0,0.46928526803864923
15958.5,0.46928081706091107
15959.0,0.46927652650690216
15959.5,0.469272400607374
15960.0,0.4692684196596894
15960.5,0.46926462195085344
15961.0,0.46926099023989865
15961.5,0.46925751301497703
15962.0,0.4692541992060033
15962.5,0.46925106194542826
15963.0,0.4692480917165695
15963.5,0.4692452589761107
15964.0,0.4692425777772669
15964.5,0.4692400613049912
15965.0,0.4692376749514659
15965.5,0.4692354431420599
15966.0,0.46923332114733257
15966.5,0.46923134032711067
15967.0,0.46922946617144884
15967.5,0.4692277598576258
15968.0,0.4692261595926786
15968.5,0.4692246456832936
15969.0,0.46922325236598156
15969.5,0.4692219568762735
15970.0,0.46922073926847196
15970.5,0.4692196173982564
15971.0,0.4692185881243853
15971.5,0.46921762673107936
15972.0,0.46921675990168715
15972.5,0.4692159541069346
15973.0,0.46921522694107415
15973.5,0.46921455565087744
15974.0,0.46921394248341747
15974.5,0.4692133784902923
15975.0,0.46921291400313164
15975.5,0.4692124844923986
15976.0,0.46921210363576354
15976.5,0.4692118074561796
15977.0,0.46921155447516133
15977.5,0.46921137331709767
15978.0,0.469211270968151
15978.5,0.46921122050295927
15979.0,0.469211241427092
15979.5,0.46921133400020437
15980.0,0.46921152177774705
15980.5,0.4692117643507787
15981.0,0.4692120998430507
15981.5,0.4692125236883242
15982.0,0.469213030584073
15982.5,0.4692136194430536
15983.0,0.46921431177728434
15983.5,0.4692150965762758
15984.0,0.4692159566901317
15984.5,0.4692168965082597
15985.0,0.4692179626652241
15985.5,0.4692191263144844
15986.0,0.4692203579814679
15986.5,0.4692216818269319
15987.0,0.4692231122073815
15987.5,0.4692246160250997
15988.0,0.46922621602753184
15988.5,0.46922791928692353
15989.0,0.46922970024824145
15989.5,0.46923155191090116
15990.0,0.46923348072192955
15990.5,0.4692355054266159
15991.0,0.46923763509424143
15991.5,0.4692398406599203
15992.0,0.4692421053157114
15992.5,0.4692444517761688
15993.0,0.46924686681353606
15993.5,0.4692494040045848
15994.0,0.4692519998553807
15994.5,0.46925464845659604
15995.0,0.46925736669008256
15995.5,0.46926015126871734
15996.0,0.4692630069168865
15996.5,0.4692659414805987
15997.0,0.46926893352859556
15997.5,0.46927197368766843
15998.0,0.46927506190666524
15998.5,0.4692782049822716
15999.0,0.46928139212998776
15999.5,0.4692846316047965
16000.0,0.4692879381021052
16000.5,0.4692912694406785
16001.0,0.4692946694041078
16001.5,0.4692981079987572
16002.0,0.46930157218873786
16002.5,0.4693050976316852
16003.0,0.4693086501227497
16003.5,0.4693122548945418
16004.0,0.46931588040797473
16004.5,0.4693195592566691
16005.0,0.4693232688024248
16005.5,0.4693270190200005
16006.0,0.46933079370713915
16006.5,0.4693345878796579
16007.0,0.46933843937792674
16007.5,0.4693423156340464
16008.0,0.46934622547250454
16008.5,0.46935014359890964
16009.0,0.46935412683577254
16009.5,0.46935811635851193
16010.0,0.46936212191863225
16010.5,0.46936614923555675
16011.0,0.46937020777444566
16011.5,0.46937428856213925
16012.0,0.4693783887699041
16012.5,0.46938251991618013
16013.0,0.4693866457825163
16013.5,0.46939080589691573
16014.0,0.46939499867456924
16014.5,0.46939919674638175
16015.0,0.4694034142561541
16015.5,0.46940763353361825
16016.0,0.46941184711051226
16016.5,0.4694160777748131
16017.0,0.4694203256824303
16017.5,0.4694245489542185
16018.0,0.4694287974767858
16018.5,0.46943302344656757
16019.0,0.46943722778844627
16019.5,0.46944140419526004
16020.0,0.4694455577535974
16020.5,0.46944968517694896
16021.0,0.46945378450852737
16021.5,0.4694578438300078
16022.0,0.4694618297259996
16022.5,0.4694657598416311
16023.0,0.4694696473978047
16023.5,0.46947346753800284
16024.0,0.469477198797492
16024.5,0.4694808346296757
16025.0,0.46948440322102436
16025.5,0.4694878555661783
16026.0,0.46949122147420835
16026.5,0.4694944432870633
16027.0,0.46949752930824046
16027.5,0.4695004867539914
16028.0,0.46950332779981313
16028.5,0.4695060138086637
16029.0,0.4695085514362541
16029.5,0.46951092691339064
16030.0,0.4695131484958679
16030.5,0.4695151861390017
16031.0,0.46951702273775187
16031.5,0.46951870488365016
16032.0,0.4695201986499076
16032.5,0.4695214998314322
16033.0,0.46952258868409275
16033.5,0.46952348378880115
16034.0,0.4695241817432251
16034.5,0.46952467232774514
16035.0,0.4695249338104363
16035.5,0.4695250029753723
16036.0,0.4695248711514611
16036.5,0.46952453292188423
16037.0,0.46952396653320466
16037.5,0.4695231730062033
16038.0,0.4695221883620164
16038.5,0.46952099060652075
16039.0,0.46951956734723
16039.5,0.46951794907408745
16040.0,0.4695161432239453
16040.5,0.4695140764197605
16041.0,0.46951176858371996
16041.5,0.4695092547156416
16042.0,0.4695065657277529
16042.5,0.4695036453213476
16043.0,0.46950046187306005
16043.5,0.4694970909146104
16044.0,0.4694934827609132
16044.5,0.46948967145298026
16045.0,0.4694856284188333
16045.5,0.469481366800716
16046.0,0.46947690924782787
16046.5,0.4694722251158075
16047.0,0.46946734081226144
16047.5,0.4694622366671915
16048.0,0.4694569604361806
16048.5,0.469451472774661
16049.0,0.4694457978489454
16049.5,0.46943992517704286
16050.0,0.4694338588830776
16050.5,0.46942763777377067
16051.0,0.4694212227858325
16051.5,0.4694146219645515
16052.0,0.4694078706316226
16052.5,0.4694009495349341
16053.0,0.4693938592966278
16053.5,0.46938660475024696
16054.0,0.46937921552412454
16054.5,0.46937166912289346
16055.0,0.46936396306284467
16055.5,0.46935611185600246
16056.0,0.4693481452990029
16056.5,0.4693400150965886
16057.0,0.4693317171345275
16057.5,0.4693232880685194
16058.0,0.46931474654007893
16058.5,0.4693060558785996
16059.0,0.46929721916866507
16059.5,0.46928825791337875
16060.0,0.4692791338685551
16060.5,0.4692698868973602
16061.0,0.46926050522846885
16061.5,0.4692510076364302
16062.0,0.4692413622608603
16062.5,0.46923156284845885
16063.0,0.46922164914414727
16063.5,0.46921163838194246
16064.0,0.4692014766915311
16064.5,0.4691911661428874
16065.0,0.46918078959941867
16065.5,0.4691702813484474
16066.0,0.46915963890648454
16066.5,0.46914887734978733
16067.0,0.46913800710628123
16067.5,0.4691270643659442
16068.0,0.46911599430054585
16068.5,0.46910481944515553
16069.0,0.4690935512173139
16069.5,0.469082200758329
16070.0,0.4690707643918432
16070.5,0.46905922294471053
16071.0,0.46904762967941016
16071.5,0.4690359276584141
16072.0,0.4690241548572441
16072.5,0.46901229817581924
16073.0,0.4690003799447652
16073.5,0.46898839967155803
16074.0,0.46897635456415393
16074.5,0.46896425466910235
16075.0,0.4689521023917178
16075.5,0.4689399191990319
16076.0,0.46892767946492686
16076.5,0.4689153945059191
16077.0,0.4689030888181369
16077.5,0.46889076361907633
16078.0,0.4688783960149533
16078.5,0.4688660482086299
16079.0,0.468853682301644
16079.5,0.4688413020419394
16080.0,0.46882895315589274
16080.5,0.4688165858190945
16081.0,0.46880425534401116
16081.5,0.46879194275815017
16082.0,0.46877967853289215
16082.5,0.46876744743426524
16083.0,0.46875526464364375
16083.5,0.4687431268933155
16084.0,0.4687310404611825
16084.5,0.4687190250897236
16085.0,0.46870708269227646
16085.5,0.46869519421971406
16086.0,0.46868340195793257
16086.5,0.46867170014420384
16087.0,0.4686600748698726
16087.5,0.46864855976398717
16088.0,0.46863715382652193
16088.5,0.46862584528479634
16089.0,0.46861464446718853
16089.5,0.46860359278151054
16090.0,0.4685926769649111
16090.5,0.468581834779815
16091.0,0.4685711384344402
16091.5,0.4685605985370778
16092.0,0.4685502094496671
16092.5,0.4685399535796874
16093.0,0.46852984936077335
16093.5,0.4685199206770631
16094.0,0.4685101304903612
16094.5,0.4685004709805552
16095.0,0.46849099830441954
16095.5,0.46848167450156025
16096.0,0.4684725022995162
16096.5,0.46846352106983224
16097.0,0.4684546888767223
16097.5,0.46844600521233953
16098.0,0.46843749702875964
16098.5,0.4684291354267551
16099.0,0.4684209463979186
16099.5,0.4684129447065159
16100.0,0.46840506526832837
16100.5,0.46839737647622715
16101.0,0.46838983778520255
16101.5,0.46838250390409975
16102.0,0.46837528655533084
16102.5,0.46836824309542957
16103.0,0.46836133911395306
16103.5,0.46835461772089526
16104.0,0.46834802980220885
16104.5,0.468341591471869
16105.0,0.46833531874656387
16105.5,0.4683291634508569
16106.0,0.4683231597580275
16106.5,0.4683173174070527
16107.0,0.4683115801431009
16107.5,0.46830599269595574
16108.0,0.4683005197431966
16108.5,0.46829519284738697
16109.0,0.46828998084807777
16109.5,0.4682849242325914
16110.0,0.46827998089415823
16110.5,0.4682751435047268
16111.0,0.468270457959354
16111.5,0.46826587361737687
16112.0,0.468261389834957
16112.5,0.4682570696562808
16113.0,0.4682528863551686
16113.5,0.4682487974507342
16114.0,0.468244823548599
16114.5,0.46824096481014427
16115.0,0.4682372633030857
16115.5,0.4682336471637302
16116.0,0.4682301652668497
16116.5,0.4682267945848112
16117.0,0.46822354767943264
16117.5,0.4682204007635135
16118.0,0.4682173672241184
16118.5,0.4682144779100187
16119.0,0.4682116693661949
16119.5,0.46820898169306935
16120.0,0.46820639997860913
16120.5,0.46820396408253734
16121.0,0.468201666558676
16121.5,0.46819947977926096
16122.0,0.46819742110405393
16122.5,0.4681954918147674
16123.0,0.46819369940656597
16123.5,0.46819204782370516
16124.0,0.4681905100551326
16124.5,0.4681891293948415
16125.0,0.4681878732105517
16125.5,0.4681868208484779
16126.0,0.4681858823700557
16126.5,0.4681851143722161
16127.0,0.46818448770593585
16127.5,0.4681840464166435
16128.0,0.4681837604411556
16128.5,0.46818362446194256
16129.0,0.4681836732112717
16129.5,0.468183894217384
16130.0,0.468184256468375
16130.5,0.46818480030634263
16131.0,0.4681855003516687
16131.5,0.46818638768126286
16132.0,0.4681874156893144
16132.5,0.4681886180005001
16133.0,0.46818998053832867
16133.5,0.46819150822553685
16134.0,0.46819320260494696
16134.5,0.468195045040851
16135.0,0.46819702168111593
16135.5,0.46819912932996605
16136.0,0.46820140174297814
16136.5,0.4682038045279709
16137.0,0.4682063214899223
16137.5,0.46820897649189
16138.0,0.4682117616631575
16138.5,0.46821464370317173
16139.0,0.4682176024044737
16139.5,0.4682206763711342
16140.0,0.468223808093014
16140.5,0.4682270390305285
16141.0,0.4682303553591275
16141.5,0.4682337296364337
16142.0,0.46823713383172294
16142.5,0.4682405929461915
16143.0,0.46824408971007514
16143.5,0.4682476226877031
16144.0,0.46825119990430564
16144.5,0.468254802014992
16145.0,0.4682584201027145
16145.5,0.468262057449733
16146.0,0.4682657071806327
16146.5,0.4682693717868978
16147.0,0.4682730185004482
16147.5,0.4682766790261005
16148.0,0.4682803171991622
16148.5,0.468283957119563
16149.0,0.4682875754977506
16149.5,0.468291183562039
16150.0,0.46829476886617366
16150.5,0.46829832174719815
16151.0,0.468301864851964
16151.5,0.46830539467449295
16152.0,0.46830887317122394
16152.5,0.4683123246658169
16153.0,0.468315757002717
16153.5,0.46831916757806424
16154.0,0.468322552518494
16154.5,0.4683259252456738
16155.0,0.46832925491341854
16155.5,0.468332570752227
16156.0,0.46833585241462194
16156.5,0.4683391245834518
16157.0,0.46834237048593574
16157.5,0.46834560997106506
16158.0,0.46834879687892084
16158.5,0.46835198958324914
16159.0,0.4683551342874805
16159.5,0.468358267551841
16160.0,0.46836136104691767
16160.5,0.4683644621631146
16161.0,0.4683675371767427
16161.5,0.46837059163995864
16162.0,0.46837363210161664
16162.5,0.46837666030731095
16163.0,0.4683796394434992
16163.5,0.4683826347918625
16164.0,0.4683856072596679
16164.5,0.4683885810229845
16165.0,0.4683915120103818
16165.5,0.46839442117022634
16166.0,0.4683973421001435
16166.5,0.46840025147517933
16167.0,0.46840312654378874
16167.5,0.4684059775065658
16168.0,0.4684088355043547
16168.5,0.4684116594465977
16169.0,0.4684144700197306
16169.5,0.46841727531586863
16170.0,0.468420057041858
16170.5,0.46842283114947125
16171.0,0.4684255974796768
16171.5,0.46842833453169047
16172.0,0.4684310459470694
16172.5,0.4684337699352657
16173.0,0.46843646779813247
16173.5,0.46843916651045675
16174.0,0.46844182712223165
16174.5,0.4684445043733183
16175.0,0.4684471750128359
16175.5,0.4684498437309279
16176.0,0.4684525130690164
16176.5,0.4684551656520739
16177.0,0.46845782759869403
16177.5,0.4684605252408083
16178.0,0.4684631782568957
16178.5,0.468465829893673
16179.0,0.46846852471316236
16179.5,0.4684712350760569
16180.0,0.4684739467869927
16180.5,0.4684766379860208
16181.0,0.4684793570309926
16181.5,0.46848211396455974
16182.0,0.46848487730894106
16182.5,0.46848764935120696
16183.0,0.46849047241673303
16183.5,0.46849331392869936
16184.0,0.46849619616419735
16184.5,0.4684990991491055
16185.0,0.46850202055205975
16185.5,0.46850500373286247
16186.0,0.46850800494991385
16186.5,0.4685110452508925
16187.0,0.46851410793673975
16187.5,0.4685172020076269
16188.0,0.46852032002426836
16188.5,0.4685234680659803
16189.0,0.4685266356078985
16189.5,0.46852984153730537
16190.0,0.4685330650230983
16190.5,0.4685362783401532
16191.0,0.46853953804813364
16191.5,0.46854278246790054
16192.0,0.46854601612045765
16192.5,0.46854924654052804
16193.0,0.4685524829784555
16193.5,0.4685556577355139
16194.0,0.4685587888197784
16194.5,0.468561916960448
16195.0,0.46856497974694883
16195.5,0.4685679856289404
16196.0,0.46857090738345597
16196.5,0.46857377384475085
16197.0,0.4685765523655557
16197.5,0.4685792045380955
16198.0,0.468581760792886
16198.5,0.46858419238419646
16199.0,0.4685864876313212
16199.5,0.4685886490157697
16200.0,0.4685906767238896
16200.5,0.4685925219283264
16201.0,0.4685941575399456
16201.5,0.46859564158723355
16202.0,0.4685969677520739
16202.5,0.4685981005635396
16203.0,0.4685989858324463
16203.5,0.46859969820452746
16204.0,0.4686002002552194
16204.5,0.46860048138529886
16205.0,0.46860050407896386
16205.5,0.4686003382076287
16206.0,0.46859995504542745
16206.5,0.4685992721158438
16207.0,0.4685983623145702
16207.5,0.4685972040423129
16208.0,0.46859580323892236
16208.5,0.4685941166153456
16209.0,0.4685921681699025
16209.5,0.4685899470087015
16210.0,0.46858749083429074
16210.5,0.4685847501402552
16211.0,0.46858172317983426
16211.5,0.4685783989263524
16212.0,0.4685747936280166
16212.5,0.4685709207177313
16213.0,0.46856676352198906
16213.5,0.46856233853572554
16214.0,0.4685576110723959
16214.5,0.46855260226693984
16215.0,0.46854732943683103
16215.5,0.4685417453571063
16216.0,0.46853590941528667
16216.5,0.46852981139214256
16217.0,0.4685234574524054
16217.5,0.46851681797208483
16218.0,0.4685099143430271
16218.5,0.468502781788251
16219.0,0.4684954415257054
16219.5,0.4684878453693354
16220.0,0.4684800196010272
16220.5,0.4684719897004442
16221.0,0.46846376952097113
16221.5,0.46845533042248244
16222.0,0.4684466968904548
16222.5,0.46843789528308133
16223.0,0.4684289380124949
16223.5,0.4684198025546046
16224.0,0.4684105547099835
16224.5,0.46840115897071244
16225.0,0.46839161649392913
16225.5,0.46838198024480227
16226.0,0.4683722330496156
16226.5,0.46836239060391116
16227.0,0.4683524671595758
16227.5,0.4683424624019882
16228.0,0.46833241343326937
16228.5,0.46832229542543474
16229.0,0.468312104968469
16229.5,0.4683018822457849
16230.0,0.46829166414310497
16230.5,0.46828141213467117
16231.0,0.46827113261478026
16231.5,0.4682608674939957
16232.0,0.4682506264196429
16232.5,0.46824036867543734
16233.0,0.4682301213833671
16233.5,0.46821991168406396
16234.0,0.4682097296304517
16234.5,0.4681995681887408
16235.0,0.4681894705758595
16235.5,0.4681794371606186
16236.0,0.4681694398652112
16236.5,0.4681594980624863
16237.0,0.4681496260112966
16237.5,0.4681398466824204
16238.0,0.46813014331209774
16238.5,0.4681205023722133
16239.0,0.4681109391599544
16239.5,0.46810147128937035
16240.0,0.4680920867864345
16240.5,0.46808279159434274
16241.0,0.4680736147744396
16241.5,0.4680645351014539
16242.0,0.4680555447869979
16242.5,0.46804663813170866
16243.0,0.4680378364446464
16243.5,0.46802915600744033
16244.0,0.46802057135084224
16244.5,0.4680120958898904
16245.0,0.468003722241755
16245.5,0.4679954755562216
16246.0,0.46798735255938684
16246.5,0.4679793448556753
16247.0,0.46797142803282743
16247.5,0.4679636469585445
16248.0,0.4679559770466624
16248.5,0.4679484275070217
16249.0,0.46794102153497114
16249.5,0.467933734588505
16250.0,0.4679265583085093
16250.5,0.46791952727744307
16251.0,0.46791261645232957
16251.5,0.46790585196128676
16252.0,0.4678992189908863
16252.5,0.4678927621812649
16253.0,0.46788640534191495
16253.5,0.4678801780254694
16254.0,0.467874112311314
16254.5,0.4678682329261682
16255.0,0.46786249963707915
16255.5,0.46785689508703726
16256.0,0.46785142616259445
16256.5,0.4678461491005801
16257.0,0.4678410412810899
16257.5,0.46783606425343643
16258.0,0.46783123053268827
16258.5,0.46782654353022274
16259.0,0.46782201067302775
16259.5,0.4678176548600238
16260.0,0.46781342321590513
16260.5,0.4678093389618863
16261.0,0.4678054117398442
16261.5,0.4678016304990709
16262.0,0.46779795808321994
16262.5,0.467794411060895
16263.0,0.4677909792274749
16263.5,0.4677876794527715
16264.0,0.46778449772564756
16264.5,0.46778141775105986
16265.0,0.4677784009853828
16265.5,0.4677754640205444
16266.0,0.4677726352391474
16266.5,0.4677698756427034
16267.0,0.467767122229264
16267.5,0.4677644162988288
16268.0,0.46776178643476046
16268.5,0.46775918029554336
16269.0,0.46775656020413414
16269.5,0.46775391952767104
16270.0,0.4677512913980693
16270.5,0.467748660318868
16271.0,0.46774598224918573
16271.5,0.46774324062689493
16272.0,0.46774047433729
16272.5,0.4677376298969963
16273.0,0.4677347026459608
16273.5,0.4677316933428321
16274.0,0.46772859525390104
16274.5,0.4677253733349723
16275.0,0.46772207656595055
16275.5,0.46771867947566653
16276.0,0.46771512528415227
16276.5,0.4677114441632012
16277.0,0.4677076151166384
16277.5,0.4677036762352769
16278.0,0.467699566082715
16278.5,0.46769531014029664
16279.0,0.46769089961500787
16279.5,0.46768632369227087
16280.0,0.4676815914526041
16280.5,0.4676767040760101
16281.0,0.4676716561047462
16281.5,0.46766642829164135
16282.0,0.4676610440651115
16282.5,0.46765549833867714
16283.0,0.46764979023712033
16283.5,0.4676438919673088
16284.0,0.4676378335236365
16284.5,0.4676316466049141
16285.0,0.4676253178250184
16285.5,0.4676187742157259
16286.0,0.4676120993488476
16286.5,0.46760528891874237
16287.0,0.46759831357164583
16287.5,0.4675911834792593
16288.0,0.46758391475313954
16288.5,0.4675765277956996
16289.0,0.46756899536097085
16289.5,0.4675613134284131
16290.0,0.467553573603662
16290.5,0.4675457106113798
16291.0,0.46753774143803806
16291.5,0.4675296893560371
16292.0,0.46752154797114165
16292.5,0.467513348346653
16293.0,0.46750506339451636
16293.5,0.4674967134884854
16294.0,0.46748833826098196
16294.5,0.4674798915883712
16295.0,0.46747140175151347
16295.5,0.46746287354793503
16296.0,0.46745433244379053
16296.5,0.46744575762505813
16297.0,0.4674371832291868
16297.5,0.46742858355665956
16298.0,0.4674199758158483
16298.5,0.46741136849164533
16299.0,0.467402768430506
16299.5,0.467394164597869
16300.0,0.46738556716151664
16300.5,0.46737701493223766
16301.0,0.46736848106175327
16301.5,0.4673599500037263
16302.0,0.4673514179601424
16302.5,0.467342922489984
16303.0,0.4673344704998743
16303.5,0.4673260589289414
16304.0,0.4673176497837745
16304.5,0.46730926518586413
16305.0,0.46730092399002165
16305.5,0.46729259855210076
16306.0,0.4672843190355401
16306.5,0.46727606830864277
16307.0,0.46726784307492986
16307.5,0.4672596258673365
16308.0,0.4672514212405127
16308.5,0.4672432635570504
16309.0,0.4672351476586691
16309.5,0.46722702864015014
16310.0,0.46721893292644234
16310.5,0.46721085891679326
16311.0,0.4672028082181554
16311.5,0.46719478591112396
16312.0,0.46718678608286324
16312.5,0.46717880273577234
16313.0,0.4671708287597536
16313.5,0.4671628694891981
16314.0,0.4671549614235431
16314.5,0.4671470368938388
16315.0,0.46713914274005564
16315.5,0.4671312446955151
16316.0,0.46712332917589827
16316.5,0.4671154242990438
16317.0,0.46710749857538936
16317.5,0.46709959696834863
16318.0,0.46709165103303896
16318.5,0.46708366936546775
16319.0,0.4670756825573857
16319.5,0.46706766307791925
16320.0,0.4670595888525684
16320.5,0.4670514636100417
16321.0,0.46704329755727697
16321.5,0.4670350862555358
16322.0,0.46702684302125597
16322.5,0.46701855141312537
16323.0,0.46701019393868065
16323.5,0.4670017543780341
16324.0,0.4669932628777496
16324.5,0.46698469745811033
16325.0,0.46697606024466204
16325.5,0.46696735982279997
16326.0,0.466958607558257
16326.5,0.4669497225308407
16327.0,0.46694080274841765
16327.5,0.46693178003655245
16328.0,0.46692265497091334
16328.5,0.46691346906379966
16329.0,0.4669041874696139
16329.5,0.46689482575997104
16330.0,0.4668853746558875
16330.5,0.4668758323253226
16331.0,0.46686623466597577
16331.5,0.4668565443459631
16332.0,0.46684678054450923
16332.5,0.4668369598524128
16333.0,0.46682707077182595
16333.5,0.46681710597774634
16334.0,0.4668070789924474
16334.5,0.46679701156484626
16335.0,0.4667869273192883
16335.5,0.46677676169122806
16336.0,0.46676657276234373
16336.5,0.4667563412733883
16337.0,0.4667461199478321
16337.5,0.4667358706212622
16338.0,0.46672557112691915
16338.5,0.46671525734068764
16339.0,0.4667049883810369
16339.5,0.4666946874924687
16340.0,0.4666844040372439
16340.5,0.46667413568054733
16341.0,0.4666639002042003
16341.5,0.4666536806548795
16342.0,0.4666434855440654
16342.5,0.4666333692840612
16343.0,0.46662328176516243
16343.5,0.4666132362640518
16344.0,0.4666032374987269
16344.5,0.4665933230775021
16345.0,0.4665834782833867
16345.5,0.4665736916863414
16346.0,0.4665639853072927
16346.5,0.46655437438783715
16347.0,0.46654484832589915
16347.5,0.46653542027455
16348.0,0.46652606205324126
16348.5,0.4665168291695203
16349.0,0.46650770572185773
16349.5,0.46649868346200285
16350.0,0.46648979340574787
16350.5,0.466481040953239
16351.0,0.46647240269555634
16351.5,0.4664639003122024
16352.0,0.46645556357960516
16352.5,0.46644735325187164
16353.0,0.46643929415377633
16353.5,0.466431381800578
16354.0,0.46642365253855905
16354.5,0.466416102002822
16355.0,0.4664086829799356
16355.5,0.46640146936543436
16356.0,0.4663944339733455
16356.5,0.46638758296766897
16357.0,0.46638090094104334
16357.5,0.46637443067309065
16358.0,0.4663681334968705
16358.5,0.466362023755306
16359.0,0.46635613153701805
16359.5,0.46635043444681273
16360.0,0.46634491952496526
16360.5,0.4663395689689849
16361.0,0.4663344248527125
16361.5,0.46632950313786165
16362.0,0.46632476464295103
16362.5,0.46632018728563124
16363.0,0.46631578793336037
16363.5,0.4663116128916195
16364.0,0.46630759764386903
16364.5,0.46630371910951696
16365.0,0.4663000426402819
16365.5,0.4662965466927306
16366.0,0.4662931975879103
16366.5,0.466289983298321
16367.0,0.46628689799873635
16367.5,0.46628396603142297
16368.0,0.4662811779775307
16368.5,0.46627849833881924
16369.0,0.4662759308504606
16369.5,0.46627347661420804
16370.0,0.4662711582063261
16370.5,0.4662689374727603
16371.0,0.46626682757490734
16371.5,0.4662648137148803
16372.0,0.46626289912838054
16372.5,0.4662610720621575
16373.0,0.46625932956339156
16373.5,0.46625768925468414
16374.0,0.4662561326491799
16374.5,0.46625466138988403
16375.0,0.46625328603511873
16375.5,0.46625204671308806
16376.0,0.46625087433528595
16376.5,0.46624979421970714
16377.0,0.4662488343408491
16377.5,0.46624799505045667
16378.0,0.46624722466357255
16378.5,0.46624660133269447
16379.0,0.4662460956066978
16379.5,0.46624569440812724
16380.0,0.4662454446605751
16380.5,0.46624532895596366
16381.0,0.466245351125551
16381.5,0.4662455022536615
16382.0,0.4662458010475999
16382.5,0.4662462843849308
16383.0,0.46624690843703887
16383.5,0.46624767272162027
16384.0,0.4662486371640656
16384.5,0.46624979198536215
16385.0,0.46625114455542255
16385.5,0.46625265062305243
16386.0,0.46625436026807543
16386.5,0.46625629910086125
16387.0,0.46625843803937744
16387.5,0.46626074321469774
16388.0,0.46626327520416316
16388.5,0.46626604250555836
16389.0,0.46626902175050267
16389.5,0.46627220883327947
16390.0,0.46627564276005296
16390.5,0.46627930715157506
16391.0,0.466283203115501
16391.5,0.4662873362133634
16392.0,0.46629172889117015
16392.5,0.4662963385910561
16393.0,0.46630120217143745
16393.5,0.4663062956036647
16394.0,0.466311646909166
16394.5,0.46631725339108887
16395.0,0.4663231220971253
16395.5,0.46632922206810046
16396.0,0.4663355671636847
16396.5,0.4663421429217203
16397.0,0.46634900446027316
16397.5,0.46635608686274677
16398.0,0.4663634042527246
16398.5,0.4663709577884732
16399.0,0.46637878874843863
16399.5,0.4663868178252771
16400.0,0.4663950916222992
