Time,GenPwr,RotTorq,RotSpeed,RotThrust,B1RootMxr,B1RootMyr,B1TipTDxr,BldPitch1
82.8099,4689.0,3966.0,12.06,667.1,1232000.0,8267000.0,4.432,2.896
82.8134,4689.0,3965.0,12.06,667.1,1215000.0,8265000.0,4.432,2.896
82.8168,4689.0,3964.0,12.06,667.1,1199000.0,8263000.0,4.431,2.896
82.8202,4689.0,3962.0,12.06,667.2,1182000.0,8261000.0,4.431,2.896
82.8237,4689.0,3961.0,12.06,667.2,1166000.0,8259000.0,4.43,2.896
82.8271,4689.0,3959.0,12.06,667.2,1149000.0,8257000.0,4.43,2.896
82.8306,4688.0,3957.0,12.06,667.2,1133000.0,8255000.0,4.429,2.896
82.834,4688.0,3955.0,12.06,667.2,1117000.0,8253000.0,4.429,2.896
82.8375,4688.0,3953.0,12.06,667.2,1101000.0,8251000.0,4.428,2.895
82.8409,4688.0,3951.0,12.06,667.2,1084000.0,8248000.0,4.427,2.895
82.8444,4688.0,3949.0,12.06,667.1,1068000.0,8246000.0,4.427,2.895
82.8478,4688.0,3947.0,12.06,667.1,1052000.0,8244000.0,4.426,2.895
82.8512,4688.0,3945.0,12.06,667.1,1036000.0,8241000.0,4.425,2.895
82.8547,4688.0,3942.0,12.06,667.0,1021000.0,8239000.0,4.424,2.895
82.8581,4688.0,3940.0,12.06,667.0,1005000.0,8236000.0,4.423,2.895
82.8616,4688.0,3937.0,12.06,667.0,989100.0,8234000.0,4.422,2.895
82.865,4688.0,3934.0,12.06,666.9,973500.0,8231000.0,4.422,2.895
82.8685,4688.0,3932.0,12.05,666.9,957900.0,8228000.0,4.42,2.895
82.8719,4688.0,3929.0,12.05,666.8,942500.0,8226000.0,4.419,2.894
82.8753,4687.0,3926.0,12.05,666.8,927000.0,8223000.0,4.418,2.894
82.8788,4687.0,3923.0,12.05,666.8,911700.0,8221000.0,4.417,2.894
82.8822,4687.0,3920.0,12.05,666.7,896500.0,8218000.0,4.416,2.894
82.8857,4687.0,3918.0,12.05,666.7,881300.0,8216000.0,4.414,2.894
82.8891,4687.0,3915.0,12.05,666.7,866200.0,8213000.0,4.413,2.894
82.8926,4687.0,3912.0,12.05,666.7,851200.0,8210000.0,4.412,2.894
82.896,4687.0,3908.0,12.05,666.6,836200.0,8208000.0,4.41,2.894
82.8994,4686.0,3905.0,12.05,666.6,821400.0,8205000.0,4.408,2.894
82.9029,4686.0,3902.0,12.05,666.6,806600.0,8203000.0,4.407,2.893
82.9063,4686.0,3899.0,12.05,666.6,791900.0,8200000.0,4.405,2.893
82.9098,4686.0,3896.0,12.05,666.6,777300.0,8198000.0,4.403,2.893
82.9132,4686.0,3893.0,12.05,666.6,762700.0,8195000.0,4.401,2.893
82.9167,4685.0,3890.0,12.05,666.6,748300.0,8193000.0,4.4,2.893
82.9201,4685.0,3887.0,12.05,666.6,733900.0,8190000.0,4.397,2.893
82.9236,4685.0,3884.0,12.05,666.6,719700.0,8187000.0,4.395,2.893
82.927,4685.0,3881.0,12.05,666.6,705500.0,8185000.0,4.393,2.893
82.9304,4684.0,3878.0,12.05,666.6,691400.0,8182000.0,4.391,2.893
82.9339,4684.0,3876.0,12.05,666.6,677400.0,8179000.0,4.389,2.892
82.9373,4684.0,3873.0,12.05,666.5,663500.0,8176000.0,4.386,2.892
82.9408,4684.0,3870.0,12.05,666.5,649700.0,8174000.0,4.384,2.892
82.9442,4683.0,3867.0,12.05,666.5,635900.0,8171000.0,4.381,2.892
82.9477,4683.0,3865.0,12.05,666.5,622300.0,8168000.0,4.379,2.892
82.9511,4683.0,3862.0,12.05,666.4,608800.0,8165000.0,4.376,2.892
82.9545,4683.0,3860.0,12.05,666.4,595400.0,8161000.0,4.373,2.892
82.958,4682.0,3858.0,12.05,666.3,582000.0,8158000.0,4.371,2.892
82.9614,4682.0,3855.0,12.05,666.3,568800.0,8155000.0,4.368,2.892
82.9649,4682.0,3853.0,12.05,666.2,555600.0,8152000.0,4.365,2.891
82.9683,4681.0,3851.0,12.05,666.2,542600.0,8148000.0,4.362,2.891
82.9718,4681.0,3849.0,12.05,666.1,529600.0,8145000.0,4.359,2.891
82.9752,4681.0,3847.0,12.05,666.0,516700.0,8141000.0,4.356,2.891
82.9787,4680.0,3846.0,12.05,665.9,504000.0,8138000.0,4.353,2.891
82.9821,4680.0,3844.0,12.05,665.8,491300.0,8134000.0,4.35,2.891
82.9855,4679.0,3842.0,12.05,665.8,478700.0,8130000.0,4.346,2.891
82.989,4679.0,3841.0,12.05,665.6,466200.0,8126000.0,4.343,2.891
82.9924,4679.0,3840.0,12.05,665.5,453900.0,8122000.0,4.34,2.891
82.9959,4678.0,3838.0,12.05,665.4,441600.0,8118000.0,4.337,2.891
82.9993,4678.0,3837.0,12.05,665.3,429400.0,8114000.0,4.333,2.89
83.0028,4678.0,3836.0,12.05,665.1,417400.0,8109000.0,4.33,2.89
83.0062,4677.0,3836.0,12.05,665.0,405500.0,8105000.0,4.327,2.89
83.0096,4677.0,3835.0,12.05,664.8,393600.0,8100000.0,4.323,2.89
83.0131,4676.0,3835.0,12.05,664.6,382000.0,8096000.0,4.32,2.89
83.0165,4676.0,3834.0,12.05,664.4,370400.0,8091000.0,4.317,2.89
83.02,4676.0,3834.0,12.05,664.2,359000.0,8086000.0,4.313,2.89
83.0234,4675.0,3834.0,12.05,664.0,347700.0,8081000.0,4.31,2.89
83.0269,4675.0,3834.0,12.05,663.8,336500.0,8076000.0,4.306,2.89
83.0303,4674.0,3835.0,12.05,663.5,325500.0,8070000.0,4.303,2.89
83.0337,4674.0,3835.0,12.05,663.3,314600.0,8065000.0,4.3,2.889
83.0372,4673.0,3836.0,12.05,663.0,303900.0,8059000.0,4.296,2.889
83.0406,4673.0,3837.0,12.05,662.7,293300.0,8053000.0,4.293,2.889
83.0441,4673.0,3838.0,12.05,662.4,282900.0,8047000.0,4.29,2.889
83.0475,4672.0,3839.0,12.05,662.1,272700.0,8041000.0,4.286,2.889
83.051,4672.0,3841.0,12.05,661.8,262600.0,8035000.0,4.283,2.889
83.0544,4671.0,3843.0,12.05,661.4,252600.0,8028000.0,4.28,2.889
83.0579,4671.0,3844.0,12.05,661.1,242800.0,8022000.0,4.276,2.889
83.0613,4671.0,3847.0,12.05,660.7,233100.0,8015000.0,4.273,2.889
83.0647,4670.0,3849.0,12.05,660.4,223600.0,8009000.0,4.27,2.888
83.0682,4670.0,3851.0,12.05,660.0,214300.0,8002000.0,4.267,2.888
83.0716,4669.0,3854.0,12.05,659.7,205000.0,7995000.0,4.264,2.888
83.0751,4669.0,3857.0,12.05,659.3,195900.0,7988000.0,4.261,2.888
83.0785,4669.0,3860.0,12.05,658.9,186900.0,7981000.0,4.258,2.888
83.082,4668.0,3863.0,12.05,658.5,177900.0,7974000.0,4.255,2.888
83.0854,4668.0,3866.0,12.05,658.1,169100.0,7967000.0,4.252,2.888
83.0888,4668.0,3870.0,12.05,657.8,160400.0,7959000.0,4.249,2.888
83.0923,4667.0,3873.0,12.05,657.4,151700.0,7952000.0,4.246,2.888
83.0957,4667.0,3877.0,12.05,657.0,143100.0,7945000.0,4.243,2.888
83.0992,4667.0,3881.0,12.05,656.6,134500.0,7937000.0,4.24,2.887
83.1026,4666.0,3884.0,12.05,656.2,126000.0,7930000.0,4.237,2.887
83.1061,4666.0,3888.0,12.05,655.8,117400.0,7922000.0,4.235,2.887
83.1095,4666.0,3892.0,12.05,655.4,108900.0,7915000.0,4.232,2.887
83.1129,4665.0,3897.0,12.05,655.0,100400.0,7907000.0,4.229,2.887
83.1164,4665.0,3901.0,12.05,654.6,91810.0,7900000.0,4.227,2.887
83.1198,4665.0,3905.0,12.05,654.2,83220.0,7892000.0,4.224,2.887
83.1233,4665.0,3909.0,12.05,653.8,74580.0,7885000.0,4.222,2.887
83.1267,4664.0,3913.0,12.05,653.4,65890.0,7878000.0,4.219,2.887
83.1302,4664.0,3917.0,12.05,653.1,57130.0,7870000.0,4.217,2.887
83.1336,4664.0,3921.0,12.05,652.7,48300.0,7863000.0,4.215,2.887
83.1371,4664.0,3925.0,12.05,652.4,39380.0,7856000.0,4.212,2.886
83.1405,4664.0,3929.0,12.05,652.0,30370.0,7849000.0,4.21,2.886
83.1439,4663.0,3933.0,12.05,651.7,21270.0,7842000.0,4.208,2.886
83.1474,4663.0,3937.0,12.05,651.4,12060.0,7836000.0,4.206,2.886
83.1508,4663.0,3941.0,12.05,651.1,2747.0,7829000.0,4.204,2.886
83.1543,4663.0,3945.0,12.05,650.8,-6675.0,7822000.0,4.202,2.886
83.1577,4663.0,3948.0,12.05,650.5,-16210.0,7816000.0,4.2,2.886
83.1612,4663.0,3952.0,12.05,650.3,-25850.0,7810000.0,4.198,2.886
83.1646,4663.0,3955.0,12.05,650.1,-35610.0,7804000.0,4.196,2.886
83.168,4662.0,3958.0,12.05,649.8,-45490.0,7798000.0,4.194,2.886
83.1715,4662.0,3961.0,12.05,649.6,-55480.0,7792000.0,4.192,2.885
83.1749,4662.0,3964.0,12.05,649.5,-65580.0,7787000.0,4.191,2.885
83.1784,4662.0,3967.0,12.05,649.3,-75790.0,7782000.0,4.189,2.885
83.1818,4662.0,3970.0,12.05,649.1,-86120.0,7777000.0,4.187,2.885
83.1853,4662.0,3972.0,12.05,649.0,-96550.0,7772000.0,4.186,2.885
83.1887,4662.0,3975.0,12.05,648.9,-107100.0,7767000.0,4.184,2.885
83.1921,4662.0,3977.0,12.05,648.8,-117700.0,7762000.0,4.183,2.885
83.1956,4662.0,3979.0,12.05,648.7,-128500.0,7758000.0,4.181,2.885
83.199,4662.0,3981.0,12.05,648.6,-139300.0,7754000.0,4.18,2.885
83.2025,4662.0,3983.0,12.05,648.6,-150300.0,7750000.0,4.178,2.885
83.2059,4662.0,3984.0,12.05,648.5,-161300.0,7746000.0,4.177,2.884
83.2094,4662.0,3986.0,12.05,648.5,-172400.0,7742000.0,4.176,2.884
83.2128,4662.0,3987.0,12.05,648.5,-183600.0,7739000.0,4.174,2.884
83.2163,4662.0,3988.0,12.05,648.5,-194900.0,7735000.0,4.173,2.884
83.2197,4662.0,3990.0,12.05,648.5,-206300.0,7732000.0,4.172,2.884
83.2231,4662.0,3990.0,12.05,648.5,-217700.0,7729000.0,4.171,2.884
83.2266,4662.0,3991.0,12.05,648.6,-229200.0,7727000.0,4.17,2.884
83.23,4662.0,3992.0,12.05,648.6,-240800.0,7724000.0,4.168,2.884
83.2335,4662.0,3992.0,12.05,648.7,-252400.0,7722000.0,4.167,2.884
83.2369,4662.0,3993.0,12.05,648.8,-264100.0,7719000.0,4.166,2.884
83.2404,4662.0,3993.0,12.05,648.9,-275800.0,7717000.0,4.165,2.884
83.2438,4662.0,3993.0,12.05,649.0,-287600.0,7716000.0,4.164,2.883
83.2472,4662.0,3993.0,12.05,649.1,-299400.0,7714000.0,4.163,2.883
83.2507,4662.0,3993.0,12.05,649.3,-311300.0,7713000.0,4.163,2.883
83.2541,4662.0,3993.0,12.05,649.4,-323200.0,7711000.0,4.162,2.883
83.2576,4663.0,3992.0,12.05,649.6,-335100.0,7710000.0,4.161,2.883
83.261,4663.0,3992.0,12.05,649.7,-347100.0,7709000.0,4.16,2.883
83.2645,4663.0,3992.0,12.05,649.9,-359200.0,7708000.0,4.159,2.883
83.2679,4663.0,3991.0,12.05,650.1,-371200.0,7708000.0,4.158,2.883
83.2713,4663.0,3990.0,12.05,650.3,-383400.0,7707000.0,4.158,2.883
83.2748,4663.0,3989.0,12.05,650.5,-395500.0,7707000.0,4.157,2.883
83.2782,4663.0,3988.0,12.05,650.7,-407700.0,7706000.0,4.156,2.883
83.2817,4663.0,3987.0,12.05,650.9,-419900.0,7706000.0,4.156,2.882
83.2851,4663.0,3986.0,12.05,651.1,-432200.0,7706000.0,4.155,2.882
83.2886,4663.0,3985.0,12.05,651.3,-444600.0,7707000.0,4.154,2.882
83.292,4663.0,3984.0,12.05,651.5,-456900.0,7707000.0,4.154,2.882
83.2955,4663.0,3983.0,12.05,651.7,-469400.0,7707000.0,4.153,2.882
83.2989,4663.0,3981.0,12.05,651.9,-481800.0,7708000.0,4.153,2.882
83.3023,4664.0,3980.0,12.05,652.2,-494400.0,7709000.0,4.152,2.882
83.3058,4664.0,3978.0,12.05,652.4,-507000.0,7709000.0,4.152,2.882
83.3092,4664.0,3977.0,12.05,652.6,-519600.0,7710000.0,4.151,2.882
83.3127,4664.0,3975.0,12.05,652.9,-532300.0,7712000.0,4.151,2.882
83.3161,4664.0,3974.0,12.05,653.1,-545100.0,7713000.0,4.151,2.882
83.3196,4664.0,3972.0,12.05,653.3,-558000.0,7714000.0,4.15,2.882
83.323,4664.0,3971.0,12.05,653.6,-570900.0,7716000.0,4.15,2.881
83.3264,4664.0,3969.0,12.05,653.8,-584000.0,7717000.0,4.15,2.881
83.3299,4664.0,3967.0,12.05,654.1,-597100.0,7719000.0,4.149,2.881
83.3333,4664.0,3966.0,12.05,654.3,-610200.0,7721000.0,4.149,2.881
83.3368,4664.0,3964.0,12.05,654.5,-623500.0,7723000.0,4.149,2.881
83.3402,4664.0,3962.0,12.05,654.8,-636900.0,7725000.0,4.149,2.881
83.3437,4664.0,3961.0,12.05,655.0,-650300.0,7727000.0,4.148,2.881
83.3471,4664.0,3959.0,12.05,655.2,-663900.0,7729000.0,4.148,2.881
83.3506,4664.0,3958.0,12.05,655.4,-677500.0,7732000.0,4.148,2.881
83.354,4664.0,3956.0,12.05,655.7,-691300.0,7734000.0,4.148,2.881
83.3574,4665.0,3954.0,12.05,655.9,-705100.0,7736000.0,4.148,2.881
83.3609,4665.0,3953.0,12.05,656.1,-719000.0,7739000.0,4.148,2.88
83.3643,4665.0,3951.0,12.05,656.3,-733000.0,7742000.0,4.148,2.88
83.3678,4665.0,3950.0,12.05,656.5,-747100.0,7744000.0,4.148,2.88
83.3712,4665.0,3949.0,12.06,656.7,-761300.0,7747000.0,4.148,2.88
83.3747,4665.0,3947.0,12.06,656.9,-775600.0,7750000.0,4.148,2.88
83.3781,4665.0,3946.0,12.06,657.0,-790000.0,7753000.0,4.148,2.88
83.3815,4665.0,3945.0,12.06,657.2,-804400.0,7755000.0,4.148,2.88
83.385,4665.0,3943.0,12.06,657.4,-819000.0,7758000.0,4.148,2.88
83.3884,4665.0,3942.0,12.06,657.5,-833600.0,7761000.0,4.149,2.88
83.3919,4665.0,3941.0,12.06,657.7,-848300.0,7764000.0,4.149,2.88
83.3953,4665.0,3940.0,12.06,657.8,-863100.0,7767000.0,4.149,2.88
83.3988,4665.0,3939.0,12.06,658.0,-878000.0,7770000.0,4.149,2.88
83.4022,4665.0,3938.0,12.06,658.1,-893000.0,7773000.0,4.15,2.88
83.4056,4665.0,3937.0,12.06,658.2,-908100.0,7776000.0,4.15,2.879
83.4091,4665.0,3936.0,12.06,658.3,-923200.0,7779000.0,4.15,2.879
83.4125,4665.0,3935.0,12.06,658.4,-938400.0,7782000.0,4.151,2.879
83.416,4665.0,3934.0,12.06,658.5,-953700.0,7785000.0,4.151,2.879
83.4194,4665.0,3933.0,12.06,658.6,-969100.0,7788000.0,4.152,2.879
83.4229,4665.0,3932.0,12.06,658.7,-984600.0,7791000.0,4.152,2.879
83.4263,4665.0,3931.0,12.06,658.8,-1000000.0,7794000.0,4.152,2.879
83.4298,4665.0,3930.0,12.06,658.8,-1016000.0,7796000.0,4.153,2.879
83.4332,4665.0,3929.0,12.06,658.9,-1031000.0,7799000.0,4.153,2.879
83.4366,4665.0,3928.0,12.06,658.9,-1047000.0,7802000.0,4.154,2.879
83.4401,4665.0,3926.0,12.06,659.0,-1063000.0,7804000.0,4.155,2.879
83.4435,4665.0,3925.0,12.06,659.0,-1079000.0,7807000.0,4.155,2.879
83.447,4665.0,3924.0,12.06,659.1,-1095000.0,7810000.0,4.156,2.879
83.4504,4665.0,3923.0,12.06,659.1,-1111000.0,7812000.0,4.156,2.878
83.4539,4665.0,3922.0,12.06,659.1,-1127000.0,7814000.0,4.157,2.878
83.4573,4665.0,3921.0,12.06,659.1,-1143000.0,7817000.0,4.158,2.878
83.4607,4665.0,3919.0,12.06,659.1,-1159000.0,7819000.0,4.158,2.878
83.4642,4665.0,3918.0,12.06,659.1,-1176000.0,7821000.0,4.159,2.878
83.4676,4665.0,3916.0,12.06,659.1,-1192000.0,7823000.0,4.16,2.878
83.4711,4665.0,3915.0,12.06,659.1,-1209000.0,7825000.0,4.16,2.878
83.4745,4665.0,3913.0,12.06,659.1,-1225000.0,7827000.0,4.161,2.878
83.478,4665.0,3912.0,12.06,659.1,-1242000.0,7829000.0,4.162,2.878
83.4814,4665.0,3910.0,12.06,659.1,-1258000.0,7831000.0,4.163,2.878
83.4848,4665.0,3908.0,12.06,659.1,-1275000.0,7833000.0,4.163,2.878
83.4883,4665.0,3907.0,12.06,659.0,-1291000.0,7834000.0,4.164,2.878
83.4917,4665.0,3905.0,12.06,659.0,-1308000.0,7836000.0,4.165,2.878
83.4952,4665.0,3903.0,12.06,659.0,-1325000.0,7838000.0,4.166,2.877
83.4986,4665.0,3901.0,12.06,659.0,-1342000.0,7839000.0,4.167,2.877
83.5021,4664.0,3899.0,12.06,659.0,-1358000.0,7840000.0,4.167,2.877
83.5055,4664.0,3897.0,12.06,659.0,-1375000.0,7842000.0,4.168,2.877
83.509,4664.0,3894.0,12.06,658.9,-1392000.0,7843000.0,4.169,2.877
83.5124,4664.0,3892.0,12.06,658.9,-1409000.0,7844000.0,4.17,2.877
83.5158,4664.0,3890.0,12.06,658.9,-1426000.0,7846000.0,4.171,2.877
83.5193,4664.0,3887.0,12.06,658.9,-1442000.0,7847000.0,4.172,2.877
83.5227,4664.0,3885.0,12.06,658.9,-1459000.0,7848000.0,4.173,2.877
83.5262,4664.0,3883.0,12.05,658.9,-1476000.0,7849000.0,4.173,2.877
83.5296,4664.0,3880.0,12.05,658.9,-1493000.0,7850000.0,4.174,2.877
83.5331,4664.0,3877.0,12.05,658.9,-1509000.0,7851000.0,4.175,2.877
83.5365,4663.0,3875.0,12.05,659.0,-1526000.0,7852000.0,4.176,2.877
83.5399,4663.0,3872.0,12.05,659.0,-1542000.0,7853000.0,4.177,2.877
83.5434,4663.0,3870.0,12.05,659.0,-1559000.0,7853000.0,4.178,2.877
83.5468,4663.0,3867.0,12.05,659.0,-1575000.0,7854000.0,4.179,2.877
83.5503,4663.0,3864.0,12.05,659.1,-1592000.0,7855000.0,4.179,2.876
83.5537,4663.0,3862.0,12.05,659.1,-1608000.0,7856000.0,4.18,2.876
83.5572,4662.0,3859.0,12.05,659.1,-1624000.0,7856000.0,4.181,2.876
83.5606,4662.0,3856.0,12.05,659.2,-1641000.0,7857000.0,4.182,2.876
83.564,4662.0,3854.0,12.05,659.3,-1657000.0,7857000.0,4.183,2.876
83.5675,4662.0,3851.0,12.05,659.3,-1673000.0,7858000.0,4.183,2.876
83.5709,4662.0,3849.0,12.05,659.4,-1689000.0,7858000.0,4.184,2.876
83.5744,4661.0,3846.0,12.05,659.5,-1704000.0,7859000.0,4.185,2.876
83.5778,4661.0,3844.0,12.05,659.5,-1720000.0,7859000.0,4.186,2.876
83.5813,4661.0,3841.0,12.05,659.6,-1736000.0,7859000.0,4.186,2.876
83.5847,4661.0,3839.0,12.05,659.7,-1751000.0,7860000.0,4.187,2.876
83.5882,4660.0,3837.0,12.05,659.8,-1766000.0,7860000.0,4.188,2.876
83.5916,4660.0,3835.0,12.05,659.9,-1781000.0,7860000.0,4.189,2.876
83.595,4660.0,3833.0,12.05,660.0,-1796000.0,7860000.0,4.189,2.876
83.5985,4660.0,3831.0,12.05,660.2,-1811000.0,7861000.0,4.19,2.876
83.6019,4659.0,3829.0,12.05,660.3,-1826000.0,7861000.0,4.19,2.876
83.6054,4659.0,3828.0,12.05,660.4,-1841000.0,7861000.0,4.191,2.876
83.6088,4659.0,3826.0,12.05,660.5,-1855000.0,7861000.0,4.191,2.875
83.6123,4658.0,3825.0,12.05,660.7,-1869000.0,7861000.0,4.192,2.875
83.6157,4658.0,3823.0,12.05,660.8,-1884000.0,7861000.0,4.192,2.875
83.6191,4658.0,3822.0,12.05,661.0,-1898000.0,7861000.0,4.193,2.875
83.6226,4657.0,3821.0,12.05,661.1,-1912000.0,7861000.0,4.193,2.875
83.626,4657.0,3821.0,12.05,661.3,-1925000.0,7861000.0,4.194,2.875
83.6295,4657.0,3820.0,12.05,661.4,-1939000.0,7861000.0,4.194,2.875
83.6329,4656.0,3820.0,12.05,661.6,-1952000.0,7861000.0,4.194,2.875
83.6364,4656.0,3820.0,12.05,661.7,-1966000.0,7860000.0,4.195,2.875
83.6398,4656.0,3820.0,12.05,661.9,-1979000.0,7860000.0,4.195,2.875
83.6433,4655.0,3820.0,12.05,662.1,-1992000.0,7860000.0,4.195,2.875
83.6467,4655.0,3820.0,12.05,662.2,-2004000.0,7860000.0,4.195,2.875
83.6501,4655.0,3821.0,12.05,662.4,-2017000.0,7859000.0,4.195,2.875
83.6536,4654.0,3822.0,12.05,662.6,-2030000.0,7859000.0,4.195,2.875
83.657,4654.0,3823.0,12.05,662.8,-2042000.0,7859000.0,4.195,2.875
83.6605,4654.0,3824.0,12.05,662.9,-2054000.0,7859000.0,4.195,2.875
83.6639,4653.0,3825.0,12.05,663.1,-2066000.0,7858000.0,4.195,2.875
83.6674,4653.0,3827.0,12.05,663.3,-2078000.0,7858000.0,4.195,2.875
83.6708,4653.0,3829.0,12.05,663.4,-2090000.0,7857000.0,4.195,2.875
83.6742,4652.0,3831.0,12.05,663.6,-2102000.0,7857000.0,4.195,2.874
83.6777,4652.0,3833.0,12.05,663.8,-2113000.0,7857000.0,4.195,2.874
83.6811,4652.0,3835.0,12.05,664.0,-2125000.0,7856000.0,4.194,2.874
83.6846,4651.0,3838.0,12.05,664.1,-2136000.0,7856000.0,4.194,2.874
83.688,4651.0,3841.0,12.05,664.3,-2147000.0,7856000.0,4.194,2.874
83.6915,4651.0,3844.0,12.05,664.5,-2158000.0,7855000.0,4.193,2.874
83.6949,4650.0,3847.0,12.05,664.7,-2169000.0,7855000.0,4.193,2.874
83.6983,4650.0,3850.0,12.05,664.8,-2180000.0,7854000.0,4.192,2.874
83.7018,4650.0,3854.0,12.05,665.0,-2190000.0,7854000.0,4.192,2.874
83.7052,4650.0,3858.0,12.05,665.1,-2201000.0,7854000.0,4.191,2.874
83.7087,4649.0,3861.0,12.05,665.3,-2211000.0,7853000.0,4.191,2.874
83.7121,4649.0,3865.0,12.05,665.5,-2221000.0,7853000.0,4.19,2.874
83.7156,4649.0,3869.0,12.05,665.6,-2231000.0,7852000.0,4.189,2.874
83.719,4649.0,3874.0,12.05,665.8,-2241000.0,7852000.0,4.188,2.874
83.7225,4648.0,3878.0,12.05,665.9,-2251000.0,7852000.0,4.188,2.874
83.7259,4648.0,3882.0,12.05,666.0,-2261000.0,7851000.0,4.187,2.874
83.7293,4648.0,3887.0,12.05,666.2,-2270000.0,7851000.0,4.186,2.874
83.7328,4648.0,3891.0,12.05,666.3,-2280000.0,7851000.0,4.185,2.874
83.7362,4647.0,3896.0,12.05,666.4,-2289000.0,7850000.0,4.184,2.874
83.7397,4647.0,3900.0,12.05,666.6,-2298000.0,7850000.0,4.183,2.874
83.7431,4647.0,3905.0,12.05,666.7,-2308000.0,7850000.0,4.182,2.874
83.7466,4647.0,3910.0,12.05,666.8,-2316000.0,7849000.0,4.181,2.874
83.75,4647.0,3915.0,12.05,666.9,-2325000.0,7849000.0,4.18,2.874
83.7534,4647.0,3919.0,12.05,667.0,-2334000.0,7849000.0,4.179,2.873
83.7569,4647.0,3924.0,12.05,667.1,-2342000.0,7848000.0,4.178,2.873
83.7603,4646.0,3929.0,12.05,667.2,-2351000.0,7848000.0,4.177,2.873
83.7638,4646.0,3933.0,12.05,667.3,-2359000.0,7848000.0,4.176,2.873
83.7672,4646.0,3938.0,12.05,667.4,-2367000.0,7847000.0,4.174,2.873
83.7707,4646.0,3943.0,12.05,667.5,-2375000.0,7847000.0,4.173,2.873
83.7741,4646.0,3947.0,12.05,667.5,-2383000.0,7847000.0,4.172,2.873
83.7775,4646.0,3952.0,12.05,667.6,-2391000.0,7847000.0,4.171,2.873
83.781,4646.0,3956.0,12.05,667.7,-2398000.0,7846000.0,4.169,2.873
83.7844,4646.0,3960.0,12.05,667.7,-2406000.0,7846000.0,4.168,2.873
83.7879,4646.0,3965.0,12.05,667.8,-2413000.0,7846000.0,4.167,2.873
83.7913,4646.0,3969.0,12.05,667.8,-2420000.0,7846000.0,4.165,2.873
83.7948,4646.0,3973.0,12.05,667.9,-2427000.0,7845000.0,4.164,2.873
83.7982,4646.0,3976.0,12.05,667.9,-2434000.0,7845000.0,4.163,2.873
83.8017,4646.0,3980.0,12.05,668.0,-2441000.0,7845000.0,4.161,2.873
83.8051,4646.0,3984.0,12.05,668.0,-2448000.0,7844000.0,4.16,2.873
83.8085,4647.0,3987.0,12.05,668.0,-2454000.0,7844000.0,4.159,2.873
83.812,4647.0,3990.0,12.05,668.1,-2461000.0,7843000.0,4.157,2.873
83.8154,4647.0,3993.0,12.05,668.1,-2467000.0,7843000.0,4.156,2.873
83.8189,4647.0,3996.0,12.05,668.1,-2473000.0,7842000.0,4.154,2.873
83.8223,4647.0,3999.0,12.05,668.1,-2479000.0,7842000.0,4.153,2.873
83.8258,4647.0,4001.0,12.05,668.1,-2485000.0,7841000.0,4.151,2.873
83.8292,4647.0,4004.0,12.05,668.1,-2491000.0,7840000.0,4.15,2.873
83.8326,4647.0,4006.0,12.05,668.1,-2496000.0,7839000.0,4.149,2.873
83.8361,4648.0,4008.0,12.05,668.1,-2502000.0,7839000.0,4.147,2.873
83.8395,4648.0,4010.0,12.05,668.1,-2507000.0,7838000.0,4.146,2.873
83.843,4648.0,4011.0,12.05,668.0,-2512000.0,7837000.0,4.144,2.872
83.8464,4648.0,4012.0,12.05,668.0,-2517000.0,7836000.0,4.143,2.872
83.8499,4648.0,4013.0,12.05,668.0,-2522000.0,7835000.0,4.141,2.872
83.8533,4649.0,4014.0,12.05,668.0,-2527000.0,7833000.0,4.14,2.872
83.8567,4649.0,4015.0,12.06,667.9,-2532000.0,7832000.0,4.139,2.872
83.8602,4649.0,4015.0,12.06,667.9,-2537000.0,7831000.0,4.137,2.872
83.8636,4649.0,4016.0,12.06,667.9,-2541000.0,7829000.0,4.136,2.872
83.8671,4649.0,4016.0,12.06,667.8,-2545000.0,7828000.0,4.134,2.872
83.8705,4650.0,4015.0,12.06,667.8,-2549000.0,7826000.0,4.133,2.872
83.874,4650.0,4015.0,12.06,667.7,-2554000.0,7824000.0,4.132,2.872
83.8774,4650.0,4014.0,12.06,667.7,-2557000.0,7823000.0,4.13,2.872
83.8809,4650.0,4014.0,12.06,667.6,-2561000.0,7821000.0,4.129,2.872
83.8843,4651.0,4013.0,12.06,667.6,-2565000.0,7819000.0,4.127,2.872
83.8877,4651.0,4012.0,12.06,667.5,-2568000.0,7817000.0,4.126,2.872
83.8912,4651.0,4010.0,12.06,667.4,-2572000.0,7814000.0,4.125,2.872
83.8946,4651.0,4009.0,12.06,667.4,-2575000.0,7812000.0,4.123,2.872
83.8981,4652.0,4007.0,12.06,667.3,-2578000.0,7810000.0,4.122,2.872
83.9015,4652.0,4005.0,12.06,667.2,-2581000.0,7808000.0,4.121,2.872
83.905,4652.0,4003.0,12.06,667.1,-2584000.0,7805000.0,4.119,2.872
83.9084,4652.0,4001.0,12.06,667.1,-2587000.0,7803000.0,4.118,2.872
83.9118,4653.0,3999.0,12.06,667.0,-2590000.0,7800000.0,4.117,2.872
83.9153,4653.0,3996.0,12.06,666.9,-2592000.0,7797000.0,4.116,2.872
83.9187,4653.0,3994.0,12.06,666.8,-2595000.0,7795000.0,4.115,2.872
